Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
74612,Clim,Lampe,Male,80,Russia,Coffman Cove Seaplane Base,US,United States,NAM,North America,7/13/2022,KCC,Clim Lampe,On Time
43774,Emmett,Ogilvie,Male,20,China,Baures Airport,BO,"Bolivia, Plurinational State of",SAM,South America,9/27/2022,BVL,Emmett Ogilvie,On Time
73154,Estell,Casoni,Female,50,China,Shahid Ashrafi Esfahani Airport,IR,"Iran, Islamic Republic of",AS,Asia,3/29/2022,KSH,Estell Casoni,Delayed
58785,Bradney,Leek,Male,23,China,Makung Airport,TW,"Taiwan, Province of China",AS,Asia,7/12/2022,MZG,Bradney Leek,Cancelled
93754,Vasilis,Cobello,Male,56,Brazil,Swan Hill Airport,AU,Australia,OC,Oceania,6/12/2022,SWH,Vasilis Cobello,Cancelled
50539,Torry,Tedorenko,Male,45,Sweden,Zyryanka Airport,RU,Russian Federation,AS,Asia,7/2/2022,ZKP,Torry Tedorenko,Cancelled
19052,Pietra,Russilll,Female,17,China,Northwest Alabama Regional Airport,US,United States,NAM,North America,11/22/2022,MSL,Pietra Russilll,Cancelled
80476,Norina,Barnett,Female,66,Ecuador,Mount Pleasant Municipal Airport,US,United States,NAM,North America,12/18/2022,MPZ,Norina Barnett,Delayed
60482,Courtenay,Reyna,Female,16,Netherlands,George Bush Intercontinental Houston Airport,US,United States,NAM,North America,12/26/2022,IAH,Courtenay Reyna,On Time
97687,Janina,Whawell,Female,68,Netherlands,Yangyang International Airport,KR,"Korea, Republic of",AS,Asia,1/10/2022,YNY,Janina Whawell,On Time
62400,Janie,Court,Female,42,Slovenia,El Nouzha Airport,EG,Egypt,AF,Africa,3/30/2022,ALY,Janie Court,Delayed
73082,Constanta,Farley,Female,14,China,Enterprise Municipal Airport,US,United States,NAM,North America,1/2/2022,ETS,Constanta Farley,On Time
88576,Darill,Wase,Male,75,France,Dazu Air Base,CN,China,AS,Asia,8/17/2022,DZU,Darill Wase,Cancelled
94403,Louis,Piscopello,Male,61,Brazil,Poprad-Tatry Airport,SK,Slovakia,EU,Europe,7/9/2022,TAT,Louis Piscopello,Cancelled
22628,Dory,Ivanchenkov,Male,50,Brazil,Leribe Airport,LS,Lesotho,AF,Africa,12/8/2022,LRB,Dory Ivanchenkov,Cancelled
57328,William,Fansy,Male,17,Morocco,London Stansted Airport,GB,United Kingdom,EU,Europe,8/15/2022,STN,William Fansy,Cancelled
33507,Jarib,Craven,Male,90,Burkina Faso,Yoshkar-Ola Airport,RU,Russian Federation,EU,Europe,2/8/2022,JOK,Jarib Craven,Cancelled
58571,Yehudit,Dunston,Male,56,Russia,Lerwick / Tingwall Airport,GB,United Kingdom,EU,Europe,3/2/2022,LWK,Yehudit Dunston,Cancelled
76529,Calvin,Drover,Male,60,Peru,Besalampy Airport,MG,Madagascar,AF,Africa,8/22/2022,BPY,Calvin Drover,Delayed
26974,Jasmine,Purcer,Female,64,China,Aasiaat Airport,GL,Greenland,EU,Europe,5/29/2022,JEG,Jasmine Purcer,On Time
48375,Gerti,Flecknell,Female,73,China,Quinhagak Airport,US,United States,NAM,North America,10/20/2022,KWN,Gerti Flecknell,On Time
16570,Tam,Betonia,Male,70,Colombia,Jahrom Airport,IR,"Iran, Islamic Republic of",AS,Asia,6/11/2022,JAR,Tam Betonia,Delayed
76875,Eryn,Persitt,Female,23,Vietnam,Congo Town Airport,BS,Bahamas,NAM,North America,3/31/2022,COX,Eryn Persitt,Delayed
93295,Norrie,Hubble,Female,43,Kenya,Niagara Falls International Airport,US,United States,NAM,North America,2/3/2022,IAG,Norrie Hubble,On Time
31982,Netta,Toombes,Female,32,Democratic Republic of the Congo,Grozny North Airport,RU,Russian Federation,EU,Europe,6/29/2022,GRV,Netta Toombes,Cancelled
33792,Galen,Acom,Male,64,China,Westerland Sylt Airport,DE,Germany,EU,Europe,3/9/2022,GWT,Galen Acom,Cancelled
61680,Frasco,Symcox,Male,81,France,Hunt Field,US,United States,NAM,North America,5/31/2022,LND,Frasco Symcox,Delayed
13598,Herby,Preedy,Male,2,Sweden,Tuluksak Airport,US,United States,NAM,North America,11/16/2022,TLT,Herby Preedy,On Time
40586,Ayn,Cromb,Female,87,Mexico,Palma Airport,MZ,Mozambique,AF,Africa,8/7/2022,LMZ,Ayn Cromb,Cancelled
98462,Dewey,Kayne,Male,33,Russia,Tumling Tar Airport,NP,Nepal,AS,Asia,7/17/2022,TMI,Dewey Kayne,On Time
62044,Garald,Connor,Male,54,Indonesia,Dandong Airport,CN,China,AS,Asia,12/21/2022,DDG,Garald Connor,On Time
96016,Drusi,Hothersall,Female,66,Philippines,Akulivik Airport,CA,Canada,NAM,North America,8/5/2022,AKV,Drusi Hothersall,Delayed
88396,Berkley,Jopp,Male,63,Thailand,Danbury Municipal Airport,US,United States,NAM,North America,2/23/2022,DXR,Berkley Jopp,Cancelled
84843,Giff,Comport,Male,65,Finland,Nyala Airport,SD,Sudan,AF,Africa,12/26/2022,UYL,Giff Comport,On Time
10685,Cassondra,Pearlman,Female,84,Greece,Big Lake Airport,US,United States,NAM,North America,10/16/2022,BGQ,Cassondra Pearlman,Cancelled
89416,Dani,Bangs,Male,36,China,Ouahigouya Airport,BF,Burkina Faso,AF,Africa,10/3/2022,OUG,Dani Bangs,Delayed
59903,Flem,Yanshin,Male,11,Philippines,Los Roques Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,11/27/2022,LRV,Flem Yanshin,Delayed
90123,Ulick,Grundy,Male,61,Poland,Lamerd Airport,IR,"Iran, Islamic Republic of",AS,Asia,11/17/2022,LFM,Ulick Grundy,On Time
33973,Amalia,Hotton,Female,87,Mongolia,Vladivostok International Airport,RU,Russian Federation,AS,Asia,6/20/2022,VVO,Amalia Hotton,On Time
68337,Shari,Drinkhill,Female,43,Canada,Prado Airport,BR,Brazil,SAM,South America,6/30/2022,PDF,Shari Drinkhill,Cancelled
53535,Ellen,Cuel,Female,50,Mexico,Camilo Daza International Airport,CO,Colombia,SAM,South America,1/14/2022,CUC,Ellen Cuel,On Time
86663,Valene,Helm,Female,76,Honduras,Fuzhou Changle International Airport,CN,China,AS,Asia,4/19/2022,FOC,Valene Helm,On Time
45119,Iorgo,Kramer,Male,52,Kazakhstan,Mildura Airport,AU,Australia,OC,Oceania,7/23/2022,MQL,Iorgo Kramer,Cancelled
37739,Morissa,Godspeede,Female,6,China,Orcas Island Airport,US,United States,NAM,North America,2/24/2022,ESD,Morissa Godspeede,Delayed
67435,Scott,Pelerin,Male,9,China,Al Udeid Air Base,QA,Qatar,AS,Asia,11/24/2022,XJD,Scott Pelerin,On Time
76674,Dasha,Blant,Female,3,Russia,Valdosta Regional Airport,US,United States,NAM,North America,11/9/2022,VLD,Dasha Blant,Cancelled
61212,Nicolas,Harborow,Male,32,Democratic Republic of the Congo,King Khaled Military City Airport,SA,Saudi Arabia,AS,Asia,4/24/2022,KMC,Nicolas Harborow,Cancelled
68303,Homere,Rutty,Male,63,Armenia,Jebel Ali Seaplane Base,AE,United Arab Emirates,AS,Asia,7/21/2022,DJH,Homere Rutty,Delayed
50629,Cristina,Tardiff,Female,34,Philippines,Andre Maggi Airport,BR,Brazil,SAM,South America,10/31/2022,OTT,Cristina Tardiff,Cancelled
48885,Stuart,Larchiere,Male,28,China,Sparta Community Hunter Field,US,United States,NAM,North America,4/22/2022,SAR,Stuart Larchiere,Delayed
38374,Barry,Cardenas,Female,46,Mexico,Lombok International Airport,ID,Indonesia,AS,Asia,6/15/2022,LOP,Barry Cardenas,Cancelled
78985,Dona,Elsmor,Female,45,Peru,Kagua Airport,PG,Papua New Guinea,OC,Oceania,3/27/2022,AGK,Dona Elsmor,Cancelled
76827,Briant,Bastin,Male,19,Indonesia,Richards-Gebaur Air Force Base,US,United States,NAM,North America,9/16/2022,GVW,Briant Bastin,Cancelled
36357,Tamara,Garvin,Female,68,Myanmar,ÁEElamos Airport,MX,Mexico,NAM,North America,7/1/2022,XAL,Tamara Garvin,On Time
56824,Hal,Bohlsen,Male,62,Russia,Pierrefonds Airport,RE,Runion,AF,Africa,7/6/2022,ZSE,Hal Bohlsen,Delayed
70273,Allianora,Avann,Female,83,Ethiopia,Tidjikja Airport,MR,Mauritania,AF,Africa,1/23/2022,TIY,Allianora Avann,On Time
40211,Tania,Boxer,Female,46,Canada,Norwich International Airport,GB,United Kingdom,EU,Europe,1/10/2022,NWI,Tania Boxer,Delayed
40020,Clarke,Junifer,Male,30,Philippines,Learmonth Airport,AU,Australia,OC,Oceania,12/21/2022,LEA,Clarke Junifer,Delayed
85300,Lana,MacLleese,Female,43,Russia,Las Vegas Municipal Airport,US,United States,NAM,North America,1/17/2022,LVS,Lana MacLleese,Delayed
12828,Hinze,Lissett,Male,57,Argentina,Arapahoe Municipal Airport,US,United States,NAM,North America,10/6/2022,AHF,Hinze Lissett,On Time
28957,Oralla,Danielovitch,Female,72,Denmark,Mwadui Airport,TZ,"Tanzania, United Republic of",AF,Africa,5/5/2022,MWN,Oralla Danielovitch,Delayed
48796,Joelle,Archley,Female,76,France,Oudtshoorn Airport,ZA,South Africa,AF,Africa,12/3/2022,OUH,Joelle Archley,Delayed
63205,Fara,Ladel,Female,70,Lithuania,Ie Jima Airport,JP,Japan,AS,Asia,1/8/2022,IEJ,Fara Ladel,Delayed
55848,Vitoria,Fayter,Female,1,Ecuador,Ben Ya'akov Airport,IL,Israel,AS,Asia,6/26/2022,RPN,Vitoria Fayter,Delayed
91102,Roshelle,Sapp,Female,22,France,Makurdi Airport,NG,Nigeria,AF,Africa,12/6/2022,MDI,Roshelle Sapp,Delayed
18206,Federica,Cusick,Female,80,Philippines,Musoma Airport,TZ,"Tanzania, United Republic of",AF,Africa,12/13/2022,MUZ,Federica Cusick,Delayed
16753,Cymbre,Zieme,Female,52,China,Imperial Municipal Airport,US,United States,NAM,North America,7/24/2022,IML,Cymbre Zieme,Delayed
32715,Austen,Bentke,Male,50,Indonesia,Renner Field-Goodland Municipal Airport,US,United States,NAM,North America,3/30/2022,GLD,Austen Bentke,Cancelled
55167,Morgen,Gascoine,Male,64,France,Silistra Polkovnik Lambrinovo Air Base,BG,Bulgaria,EU,Europe,7/9/2022,SLS,Morgen Gascoine,On Time
34656,Ely,Parnell,Male,74,North Korea,Ghanzi Airport,BW,Botswana,AF,Africa,6/28/2022,GNZ,Ely Parnell,Cancelled
37913,Durant,Keavy,Male,31,China,Andrs Miguel Salazar Marcano Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,11/25/2022,ICC,Durant Keavy,Cancelled
98898,Blancha,Sedgman,Female,57,China,Brookings Airport,US,United States,NAM,North America,11/14/2022,BOK,Blancha Sedgman,Delayed
43663,Ingunna,Samett,Female,24,Cuba,Reko Diq Airport,PK,Pakistan,AS,Asia,8/21/2022,REQ,Ingunna Samett,On Time
19635,Amby,Shipsey,Male,60,Poland,Gamboa Airport,CL,Chile,SAM,South America,5/30/2022,WCA,Amby Shipsey,Cancelled
71876,Laurene,Copcott,Female,31,France,Zaraza Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,3/15/2022,ZRZ,Laurene Copcott,Cancelled
68092,Mozelle,Doogue,Female,33,Georgia,Lyudao Airport,TW,"Taiwan, Province of China",AS,Asia,5/30/2022,GNI,Mozelle Doogue,Delayed
86215,Ambrosius,Fines,Male,74,Russia,Chetumal International Airport,MX,Mexico,NAM,North America,10/22/2022,CTM,Ambrosius Fines,Cancelled
16384,Ilyssa,Pilipets,Female,57,Nigeria,Griffith Airport,AU,Australia,OC,Oceania,9/25/2022,GFF,Ilyssa Pilipets,On Time
43140,Cary,Morrott,Female,87,Pakistan,St Helens Airport,AU,Australia,OC,Oceania,3/14/2022,HLS,Cary Morrott,On Time
57270,Risa,Pester,Female,20,Indonesia,Merville-Calonne Airport,FR,France,EU,Europe,2/12/2022,HZB,Risa Pester,On Time
17065,Torrie,Adlington,Female,37,Japan,Villacoublay-Vlizy (BA 107) Air Base,FR,France,EU,Europe,9/27/2022,VIY,Torrie Adlington,Cancelled
21172,Benedikta,Huerta,Female,47,Macedonia,Fergana International Airport,UZ,Uzbekistan,AS,Asia,12/24/2022,FEG,Benedikta Huerta,On Time
51157,Maxie,Dumphry,Female,24,China,Agaun Airport,PG,Papua New Guinea,OC,Oceania,12/8/2022,AUP,Maxie Dumphry,Cancelled
83780,Dev,Rottery,Male,12,China,Northwest Florida Beaches International Airport,US,United States,NAM,North America,9/5/2022,ECP,Dev Rottery,On Time
45384,Antonius,Jepps,Male,27,Ethiopia,Neyveli Airport,IN,India,AS,Asia,10/14/2022,NVY,Antonius Jepps,Cancelled
64002,Marven,Grouer,Male,56,Thailand,Modlin Airport,PL,Poland,EU,Europe,5/15/2022,WMI,Marven Grouer,Delayed
92650,Garry,Shakespeare,Male,15,Indonesia,Yedinka Airport,RU,Russian Federation,EU,Europe,11/24/2022,EDN,Garry Shakespeare,Delayed
32772,Madlen,Izen,Female,6,Brazil,Harry Clever Field,US,United States,NAM,North America,7/5/2022,PHD,Madlen Izen,Delayed
10835,Daisey,McKeady,Female,37,Ireland,Reid-Hillview Airport of Santa Clara County,US,United States,NAM,North America,8/6/2022,RHV,Daisey McKeady,Cancelled
75312,Cosme,Casewell,Male,41,Mexico,Geilenkirchen Air Base,DE,Germany,EU,Europe,10/15/2022,GKE,Cosme Casewell,Delayed
93391,Kay,Crowter,Female,32,Sweden,Gatow Airport,DE,Germany,EU,Europe,11/16/2022,GWW,Kay Crowter,Delayed
95562,Lorraine,Archambault,Female,46,Poland,Gregory Downs Airport,AU,Australia,OC,Oceania,9/19/2022,GGD,Lorraine Archambault,On Time
82083,Sadie,Durrad,Female,76,Jordan,Barrow Island Airport,AU,Australia,OC,Oceania,5/29/2022,BWB,Sadie Durrad,On Time
77333,Craig,Strood,Male,70,Indonesia,Cross City Airport,US,United States,NAM,North America,7/22/2022,CTY,Craig Strood,Delayed
20807,Jemimah,Gowland,Female,25,Malta,West Houston Airport,US,United States,NAM,North America,9/21/2022,IWS,Jemimah Gowland,Cancelled
36848,Niles,Piddock,Male,33,Indonesia,Bergen Airport Flesland,NO,Norway,EU,Europe,10/12/2022,BGO,Niles Piddock,Delayed
88347,Bev,Fullalove,Male,53,Indonesia,Powell Lake Seaplane Base,CA,Canada,NAM,North America,7/7/2022,WPL,Bev Fullalove,Delayed
98449,Giordano,Guidera,Male,79,Colombia,South Big Horn County Airport,US,United States,NAM,North America,7/3/2022,GEY,Giordano Guidera,Cancelled
53789,Jacky,Leipold,Female,69,Latvia,Cowell Airport,AU,Australia,OC,Oceania,6/30/2022,CCW,Jacky Leipold,On Time
22298,Averil,O'Sheilds,Male,38,Somalia,Lamen Bay Airport,VU,Vanuatu,OC,Oceania,12/5/2022,LNB,Averil O'Sheilds,Cancelled
71043,Grethel,MacComiskey,Female,57,Sweden,Fort Lauderdale Executive Airport,US,United States,NAM,North America,7/27/2022,FXE,Grethel MacComiskey,Delayed
20283,Price,Edworthie,Male,74,China,Provo Municipal Airport,US,United States,NAM,North America,8/30/2022,PVU,Price Edworthie,On Time
59226,Valma,Wharton,Female,68,Tanzania,Schefferville Airport,CA,Canada,NAM,North America,1/1/2022,YKL,Valma Wharton,Cancelled
29161,Terrye,Jaskowicz,Female,58,Indonesia,Peterborough Airport,CA,Canada,NAM,North America,4/13/2022,YPQ,Terrye Jaskowicz,On Time
76388,Marina,McKitterick,Female,81,China,Novgorod Airport,RU,Russian Federation,EU,Europe,6/7/2022,NVR,Marina McKitterick,Delayed
91807,Halsey,Doerffer,Male,55,Azerbaijan,Biliau Airport,PG,Papua New Guinea,OC,Oceania,6/7/2022,BIJ,Halsey Doerffer,Cancelled
78783,Edlin,Gilbertson,Male,36,China,Am Timan Airport,TD,Chad,AF,Africa,8/6/2022,AMC,Edlin Gilbertson,On Time
61248,Manya,Woolatt,Female,14,Brazil,Stanton Airfield,US,United States,NAM,North America,11/18/2022,SYN,Manya Woolatt,Cancelled
87572,Salvatore,Yankin,Male,81,China,Abel Santamaria Airport,CU,Cuba,NAM,North America,12/21/2022,SNU,Salvatore Yankin,Cancelled
41195,Truda,Henkmann,Female,30,France,Mayne Island Seaplane Base,CA,Canada,NAM,North America,8/19/2022,YAV,Truda Henkmann,On Time
18919,Glynnis,Cutchee,Female,76,Colombia,Devonport Airport,AU,Australia,OC,Oceania,4/5/2022,DPO,Glynnis Cutchee,Cancelled
39095,Sherlock,De Normanville,Male,63,China,Bacolod-Silay Airport,PH,Philippines,AS,Asia,8/9/2022,BCD,Sherlock De Normanville,On Time
20462,Vincenty,De Ath,Male,47,Sierra Leone,Pantelleria Airport,IT,Italy,EU,Europe,10/24/2022,PNL,Vincenty De Ath,Delayed
98663,Cecil,Parkhouse,Male,36,Luxembourg,Sardar-e-Jangal Airport,IR,"Iran, Islamic Republic of",AS,Asia,6/27/2022,RAS,Cecil Parkhouse,On Time
59763,Gaelan,Kenelin,Male,60,Lithuania,Wales Airport,US,United States,NAM,North America,6/9/2022,WAA,Gaelan Kenelin,On Time
13833,Georgeta,Crowther,Female,30,Russia,Anaa Airport,PF,French Polynesia,OC,Oceania,6/1/2022,AAA,Georgeta Crowther,Delayed
64799,Nathalie,Brave,Female,49,Vietnam,Wattay International Airport,LA,Lao People's Democratic Republic,AS,Asia,6/17/2022,VTE,Nathalie Brave,On Time
32644,Jeffy,Sphinxe,Male,62,China,Vicksburg Municipal Airport,US,United States,NAM,North America,9/24/2022,VKS,Jeffy Sphinxe,Cancelled
90917,Julie,Brokenshaw,Male,71,Indonesia,Haivaro Airport,PG,Papua New Guinea,OC,Oceania,5/7/2022,HIT,Julie Brokenshaw,On Time
85395,Gertrud,Gladden,Female,59,Japan,Lumi Airport,PG,Papua New Guinea,OC,Oceania,9/2/2022,LMI,Gertrud Gladden,Delayed
56538,Tate,Sedge,Female,57,Portugal,Sierra Vista Municipal Libby Army Air Field,US,United States,NAM,North America,10/2/2022,FHU,Tate Sedge,Delayed
60586,Cecily,Kemish,Female,39,China,Forestville Airport,CA,Canada,NAM,North America,5/4/2022,YFE,Cecily Kemish,On Time
68988,Vaughan,Tamas,Male,86,China,Rochester Airport,GB,United Kingdom,EU,Europe,7/3/2022,RCS,Vaughan Tamas,Delayed
10547,Roze,Onslow,Female,15,United States,Gisenyi Airport,RW,Rwanda,AF,Africa,4/22/2022,GYI,Roze Onslow,Delayed
66209,Ange,Gawthrop,Female,25,Indonesia,Catania-Fontanarossa Airport,IT,Italy,EU,Europe,6/9/2022,CTA,Ange Gawthrop,Cancelled
86189,Ken,Fruin,Male,67,Russia,San Fernando Airport,PH,Philippines,AS,Asia,6/15/2022,SFE,Ken Fruin,On Time
58307,Andie,Krop,Female,12,China,Hengchun Airport,TW,"Taiwan, Province of China",AS,Asia,7/15/2022,HCN,Andie Krop,On Time
27158,Esmaria,Pavlishchev,Female,1,Malaysia,Seymour Airport,EC,Ecuador,SAM,South America,8/10/2022,GPS,Esmaria Pavlishchev,Delayed
55674,Meagan,Ringham,Female,72,China,Salamo Airport,PG,Papua New Guinea,OC,Oceania,7/3/2022,SAM,Meagan Ringham,Delayed
53901,Nathalie,Pardey,Female,71,Pakistan,Voinjama Airport,LR,Liberia,AF,Africa,9/21/2022,VOI,Nathalie Pardey,On Time
39132,Hyman,Goatcher,Male,53,Russia,Wedau Airport,PG,Papua New Guinea,OC,Oceania,4/13/2022,WED,Hyman Goatcher,Delayed
89640,Ax,Stonehewer,Male,68,China,Urrao Airport,CO,Colombia,SAM,South America,2/2/2022,URR,Ax Stonehewer,Cancelled
97898,Madelyn,Pithcock,Female,35,Indonesia,Alexandria International Airport,US,United States,NAM,North America,5/9/2022,AEX,Madelyn Pithcock,On Time
80008,Nolie,Skewis,Female,39,Slovenia,Phoenix-Mesa-Gateway Airport,US,United States,NAM,North America,7/27/2022,AZA,Nolie Skewis,On Time
13347,Davidson,De la Yglesias,Male,12,Philippines,Angoram Airport,PG,Papua New Guinea,OC,Oceania,2/1/2022,AGG,Davidson De la Yglesias,Cancelled
53870,Godfree,Zecchinii,Male,61,Ireland,Bella Bella (Campbell Island) Airport,CA,Canada,NAM,North America,8/15/2022,ZEL,Godfree Zecchinii,On Time
85521,Elspeth,Snasdell,Female,69,Portugal,Circle Hot Springs Airport,US,United States,NAM,North America,8/15/2022,CHP,Elspeth Snasdell,Cancelled
25115,Melloney,Poplee,Female,17,Poland,Coronel FAP Alfredo Mendivil Duarte Airport,PE,Peru,SAM,South America,7/27/2022,AYP,Melloney Poplee,Cancelled
94672,Mame,Yendle,Female,60,Saudi Arabia,Warraber Island Airport,AU,Australia,OC,Oceania,6/7/2022,SYU,Mame Yendle,Delayed
92942,Dorella,Dutson,Female,3,China,Eunice Airport,US,United States,NAM,North America,3/4/2022,UCE,Dorella Dutson,Delayed
39719,Devlin,Clynmans,Male,47,Costa Rica,Indigo Bay Lodge Airport,MZ,Mozambique,AF,Africa,12/24/2022,IBL,Devlin Clynmans,On Time
43415,Harald,Spowart,Male,71,Philippines,Wonderboom Airport,ZA,South Africa,AF,Africa,5/15/2022,PRY,Harald Spowart,On Time
59895,Germayne,Bartali,Male,66,China,Amborovy Airport,MG,Madagascar,AF,Africa,3/25/2022,MJN,Germayne Bartali,Delayed
51056,Wain,Abrahamsson,Male,76,Argentina,Drift River Airport,US,United States,NAM,North America,6/10/2022,DRF,Wain Abrahamsson,Delayed
78044,Heloise,Culverhouse,Female,29,Sweden,Masvingo International Airport,ZW,Zimbabwe,AF,Africa,3/9/2022,MVZ,Heloise Culverhouse,On Time
88634,Jerald,Boar,Male,58,China,Carimagua Airport,CO,Colombia,SAM,South America,9/27/2022,CCO,Jerald Boar,Cancelled
86737,Valentin,Bakes,Male,35,China,Mount Isa Airport,AU,Australia,OC,Oceania,11/9/2022,ISA,Valentin Bakes,Delayed
33566,Jessa,McQuorkel,Female,8,China,Talkeetna Airport,US,United States,NAM,North America,6/27/2022,TKA,Jessa McQuorkel,Delayed
30114,Manny,Cridlon,Male,67,Italy,Lynchburg Regional Preston Glenn Field,US,United States,NAM,North America,5/25/2022,LYH,Manny Cridlon,On Time
50642,Guillaume,Scarfe,Male,15,Romania,Calais-Dunkerque Airport,FR,France,EU,Europe,10/19/2022,CQF,Guillaume Scarfe,Cancelled
56955,Roxane,McNeice,Female,14,China,Arturo Michelena International Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,8/16/2022,VLN,Roxane McNeice,Delayed
56684,Reider,Facher,Male,34,Peru,Maimana Airport,AF,Afghanistan,AS,Asia,10/27/2022,MMZ,Reider Facher,Delayed
81146,Amberly,Worham,Female,66,Uzbekistan,Branson Airport,US,United States,NAM,North America,3/12/2022,BKG,Amberly Worham,Cancelled
68039,Karine,Trevers,Female,41,China,Qayyarah West Airport,IQ,Iraq,AS,Asia,9/17/2022,RQW,Karine Trevers,Cancelled
86706,Osborne,Rawling,Male,60,Sweden,Saglek Airport,CA,Canada,NAM,North America,9/11/2022,YSV,Osborne Rawling,On Time
92507,Norbie,Crannis,Male,16,Argentina,Ihu Airport,PG,Papua New Guinea,OC,Oceania,1/21/2022,IHU,Norbie Crannis,Delayed
44592,Bartholemy,Spino,Male,90,Czech Republic,Narathiwat Airport,TH,Thailand,AS,Asia,4/1/2022,NAW,Bartholemy Spino,On Time
23993,Ric,Laroux,Male,61,Lithuania,Immokalee Regional Airport,US,United States,NAM,North America,12/17/2022,IMM,Ric Laroux,Delayed
31432,Wilfrid,Nibley,Male,56,Russia,Erzurum International Airport,TR,Turkey,AS,Asia,12/8/2022,ERZ,Wilfrid Nibley,On Time
38113,Josi,Sanger,Female,45,Ireland,Bahías de Huatulco International Airport,MX,Mexico,NAM,North America,5/16/2022,HUX,Josi Sanger,Cancelled
82727,Karita,Petrusch,Female,28,Russia,Marana Regional Airport,US,United States,NAM,North America,10/7/2022,AVW,Karita Petrusch,Delayed
98800,Goldy,Renfield,Female,14,China,Flamingo Airport,CR,Costa Rica,NAM,North America,3/21/2022,FMG,Goldy Renfield,On Time
65845,Bevin,Silliman,Male,90,Philippines,Odate Noshiro Airport,JP,Japan,AS,Asia,8/31/2022,ONJ,Bevin Silliman,On Time
19448,Nollie,Wetherill,Male,4,Czech Republic,Mid Ohio Valley Regional Airport,US,United States,NAM,North America,9/15/2022,PKB,Nollie Wetherill,On Time
45427,Lawrence,Fawley,Male,81,Mexico,Moanda Airport,GA,Gabon,AF,Africa,1/16/2022,MFF,Lawrence Fawley,On Time
38731,Gillan,Bizzey,Female,87,China,Coolibah Airport,AU,Australia,OC,Oceania,7/18/2022,COB,Gillan Bizzey,Cancelled
91780,Aeriela,Bresson,Female,15,China,Karluk Airport,US,United States,NAM,North America,8/24/2022,KYK,Aeriela Bresson,Delayed
81203,Mack,Luc,Male,40,Indonesia,Tetiaroa Airport,PF,French Polynesia,OC,Oceania,5/17/2022,TTI,Mack Luc,Cancelled
86927,Brewster,Hallin,Male,22,Cuba,Rupsi India Airport,IN,India,AS,Asia,5/3/2022,RUP,Brewster Hallin,Delayed
44587,Way,Dibb,Male,13,China,Solovki Airport,RU,Russian Federation,EU,Europe,11/4/2022,CSH,Way Dibb,Delayed
52963,Tabbatha,Audenis,Female,2,China,Stevens Village Airport,US,United States,NAM,North America,1/29/2022,SVS,Tabbatha Audenis,Cancelled
79390,Juana,Yakubovics,Female,80,Indonesia,Guanare Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,6/26/2022,GUQ,Juana Yakubovics,On Time
50016,Zola,Tysall,Female,11,China,Ramsar Airport,IR,"Iran, Islamic Republic of",AS,Asia,2/18/2022,RZR,Zola Tysall,Delayed
40657,Devonne,Tredgold,Female,22,South Africa,Fakfak Airport,ID,Indonesia,AS,Asia,10/12/2022,FKQ,Devonne Tredgold,Delayed
12298,Ardys,Wittier,Female,31,Australia,Lahti Vesivehmaa Airport,FI,Finland,EU,Europe,4/12/2022,QLF,Ardys Wittier,Cancelled
78253,Almire,Kilgrove,Female,49,Cameroon,Andrs Sabella Gálvez International Airport,CL,Chile,SAM,South America,9/14/2022,ANF,Almire Kilgrove,Cancelled
89776,Kennan,Minogue,Male,38,China,Pakse International Airport,LA,Lao People's Democratic Republic,AS,Asia,9/14/2022,PKZ,Kennan Minogue,Cancelled
53753,Washington,Dumsday,Male,44,China,Fukue Airport,JP,Japan,AS,Asia,4/6/2022,FUJ,Washington Dumsday,On Time
94715,Georgie,Curphey,Male,26,Japan,Chiloquin State Airport,US,United States,NAM,North America,11/23/2022,CHZ,Georgie Curphey,Cancelled
56100,Jaquelin,Suttaby,Female,12,France,Moultrie Municipal Airport,US,United States,NAM,North America,10/14/2022,MGR,Jaquelin Suttaby,On Time
40021,Wilma,Baack,Female,81,United States,Chesterfield Inlet Airport,CA,Canada,NAM,North America,6/26/2022,YCS,Wilma Baack,On Time
31959,Cherice,Cromar,Female,82,Philippines,Wau Airport,SS,South Sudan,AF,Africa,10/2/2022,WUU,Cherice Cromar,On Time
30398,Jeana,Fray,Female,68,Poland,Ordu Giresun Airport,TR,Turkey,AS,Asia,6/10/2022,OGU,Jeana Fray,On Time
63583,Stacey,Lindeman,Female,11,China,Wang-an Airport,TW,"Taiwan, Province of China",AS,Asia,10/7/2022,WOT,Stacey Lindeman,Cancelled
96872,Jose,Jeffers,Male,35,Nigeria,Drayton Valley Industrial Airport,CA,Canada,NAM,North America,7/3/2022,YDC,Jose Jeffers,Cancelled
60686,Sterne,Cowland,Male,63,Russia,Animas Air Park,US,United States,NAM,North America,5/31/2022,AMK,Sterne Cowland,Delayed
27368,Kippy,Booth,Male,56,Philippines,Telfer Airport,AU,Australia,OC,Oceania,6/9/2022,TEF,Kippy Booth,Cancelled
